game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,greedy,A,12,0,0.362658600,0.052961500,3,2,3,2
1,mcts,greedy,B,4,12,0.328834600,0.009772100,3,3,3,3
2,mcts,greedy,A,11,4,0.665301300,0.079837500,5,4,5,4
