game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,mcts,rule,A,73,37,4.060031500,0.148734100,25,25
1,mcts,rule,A,69,41,4.571308400,0.124675100,25,25
2,mcts,rule,A,71,49,4.531641600,0.120554300,25,25
