game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,random,rule,B,1,64,0.000044700,0.039480000,11,11,11,11
1,random,rule,B,0,62,0.000049900,0.108640200,13,13,14,14
2,random,rule,B,1,61,0.000037200,0.099211100,12,12,15,15
3,random,rule,B,0,64,0.000040700,0.059962100,12,12,12,12
4,random,rule,B,13,63,0.000045600,0.043645200,12,12,12,12
5,random,rule,B,0,61,0.000037100,0.046479100,11,11,11,11
6,random,rule,B,0,61,0.000039100,0.065262200,13,13,15,15
7,random,rule,B,0,63,0.000046500,0.033383000,11,11,11,11
