game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,mcts,rule,B,11,23,1.471228600,0.068360700,15,15
1,mcts,rule,B,15,16,1.572739700,0.063045800,15,15
2,mcts,rule,B,10,20,1.391818000,0.062713500,15,15
