game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,random,A,61,9,0.026236800,0.000052000,24,24,25,25
1,rule,random,A,53,17,0.030550500,0.000049200,24,24,25,25
2,rule,random,A,46,13,0.038196300,0.000051600,23,23,25,25
