game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,expectimax_d2,random,A,58,7,1.672477300,0.000064200,25,23,25,25
1,expectimax_d2,random,A,47,12,1.136472400,0.000061500,24,23,25,25
2,expectimax_d2,random,A,48,6,1.256651800,0.000074900,23,23,25,25
