game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,expectimax_d3,expectimax_d2,B,31,35,14.488469400,1.315008600,25,23,25,25
1,expectimax_d3,expectimax_d2,A,44,35,15.778979000,1.737065000,23,24,25,25
2,expectimax_d3,expectimax_d2,A,42,29,21.764506000,2.386549500,24,24,25,25
