game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,greedy,expectimax_d2,B,30,40,0.095395800,1.468516400,25,23,25,25
1,greedy,expectimax_d2,B,31,43,0.100085400,1.592746000,24,24,25,25
2,greedy,expectimax_d2,B,29,34,0.156773800,1.907316500,24,24,25,25
