game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,expectimax_d3,B,30,32,3.494103700,15.175778900,25,21,25,25
1,mcts,expectimax_d3,A,46,22,3.276079700,18.117583100,25,22,25,25
2,mcts,expectimax_d3,B,21,39,3.178032700,12.623062000,23,23,25,25
