game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,expectimax,A,41,29,4.221593300,12.246353600,17,16,17,16
1,mcts,expectimax,B,8,41,2.167147100,8.950704900,10,10,10,10
2,mcts,expectimax,A,41,21,4.561299000,14.359012400,16,15,16,15
