game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,expectimax,A,43,35,0.165056700,18.653981800,18,17,18,17
1,rule,expectimax,A,42,15,0.179436400,12.934909200,12,11,12,11
2,rule,expectimax,B,6,43,0.072091700,12.906282000,11,11,11,11
