game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,expectimax,rule,B,26,30,7.191448300,0.047324000,25,25
1,expectimax,rule,B,22,31,6.922126000,0.042487300,25,25
2,expectimax,rule,A,28,21,6.331245400,0.036107900,25,25
