game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,mcts,rule,A,25,23,2.513112200,0.042202200,25,25
1,mcts,rule,A,33,16,2.857392100,0.038078900,25,25
2,mcts,rule,B,18,32,2.635479800,0.036520900,25,25
