game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,expectimax_d3,A,40,31,0.207423500,37.598592200,37,36,37,36
1,rule,expectimax_d3,A,42,11,0.089442600,21.043099200,24,23,24,23
2,rule,expectimax_d3,A,40,12,0.103285000,20.272927500,23,22,23,22
