game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,expectimax_d3,B,34,42,6.807607700,35.390443300,38,38,38,38
1,mcts,expectimax_d3,A,43,14,5.494097800,27.702730100,30,29,30,29
2,mcts,expectimax_d3,A,40,12,4.697079600,19.804116900,26,25,26,25
