game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,expectimax_d3,random,A,42,2,21.754662500,0.000084700,24,23,24,23
1,expectimax_d3,random,A,42,1,20.875299100,0.000075100,22,21,22,21
2,expectimax_d3,random,A,40,0,22.302827100,0.000065600,22,21,22,21
