game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,greedy,B,37,41,6.636227600,0.263547200,38,38,38,38
1,mcts,greedy,A,43,23,5.989409000,0.293249600,36,35,36,35
2,mcts,greedy,A,42,23,5.194249800,0.235117400,31,30,31,30
