game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,expectimax_d3,rule,B,22,30,40.204680100,0.153111701,25,25,25,25
1,expectimax_d3,rule,A,31,24,33.363069299,0.200024200,25,25,25,25
2,expectimax_d3,rule,B,27,29,38.542564100,0.165135300,25,25,25,25
