game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,expectimax_d3,random,A,46,2,35.899141600,0.000095200,25,25,25,25
1,expectimax_d3,random,A,50,0,41.239131700,0.000116600,25,25,25,25
2,expectimax_d3,random,A,41,2,37.434865200,0.000089100,25,25,25,25
