game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,random,greedy,B,0,124,0.000094800,0.479391200,25,25,25,25
1,random,greedy,B,15,106,0.000089100,0.427744300,24,24,25,25
2,random,greedy,B,4,122,0.000092100,0.532559000,25,25,25,25
