game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,random,A,98,12,4.242941800,0.000071100,24,24,25,25
1,mcts,random,A,117,0,5.120026100,0.000065300,24,24,25,25
2,mcts,random,A,68,8,3.793894900,0.000074900,23,23,25,25
