game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,rule,B,40,94,5.891111601,0.139855300,25,25,25,25
1,mcts,rule,B,57,72,5.609959700,0.160725900,24,24,25,25
2,mcts,rule,A,81,45,6.117807000,0.121559000,25,25,25,25
