turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move2,move1,capture,-1,None,-1,-1,-1,-1
1,1,0,0,move2,move1,capture,0,move2,4-1,4-3,-1,-1
2,0,0,2,move1,move1,capture,0,move1,7-5,7-4,-1,-1
3,1,0,2,move1,swap,capture,1,swap,7-3,7-2,-1,-1
4,0,0,6,mobilize,swap,capture,0,mobilize,1-5,1-4,-1,-1
5,1,2,6,mobilize,capture,capture,1,capture,7-2,7-4,-1,-1
6,0,2,9,mobilize,swap,capture,1,swap,1-4,1-3,-1,-1
7,1,2,9,swap,swap,capture,0,swap,4-1,4-0,7-4,6-4
8,0,2,11,move2,swap,capture,0,move2,7-2,6-4,-1,-1
9,1,3,11,swap,swap,capture,0,swap,4-0,4-2,-1,-1
10,0,3,13,mobilize,swap,capture,0,mobilize,6-4,4-3,-1,-1
11,1,4,13,capture,swap,capture,0,capture,6-4,6-5,7-2,7-3
12,0,4,16,move1,swap,capture,0,move1,4-3,4-2,-1,-1
13,1,4,16,move1,swap,capture,0,move1,7-3,8-3,-1,-1
14,0,4,21,mobilize,swap,capture,0,mobilize,4-3,4-4,-1,-1
15,1,4,21,capture,swap,capture,0,capture,6-5,6-4,8-3,8-2
16,0,4,23,capture,mobilize,capture,1,mobilize,4-4,6-4,-1,-1
17,1,4,23,capture,move2,capture,1,move2,4-4,4-3,8-2,7-2
18,0,4,28,capture,move1,capture,1,move1,6-4,4-4,-1,-1
19,1,4,28,capture,mobilize,capture,1,mobilize,7-2,8-2,-1,-1
20,0,4,34,move1,mobilize,capture,0,move1,4-4,4-3,-1,-1
21,1,5,34,move1,mobilize,capture,0,move1,4-1,4-2,-1,-1
22,0,5,40,capture,mobilize,capture,0,capture,4-7,4-6,-1,-1
23,1,5,40,capture,move2,capture,1,move2,4-2,3-2,8-2,8-1
24,0,5,47,move1,move2,capture,0,move1,1-4,1-3,-1,-1
25,1,5,47,move1,move2,capture,1,move2,4-1,2-1,-1,-1
26,0,5,52,mobilize,move2,capture,0,mobilize,4-6,4-5,-1,-1
27,1,5,52,mobilize,move1,capture,1,move1,8-1,8-0,-1,-1
28,0,5,58,mobilize,mobilize,capture,1,mobilize,4-5,4-6,-1,-1
29,1,6,58,mobilize,capture,capture,1,capture,2-1,3-1,3-2,4-2
30,0,6,61,capture,capture,capture,0,capture,4-6,4-5,1-4,2-4
