game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,expectimax_d3,rule,B,29,42,24.445288000,0.089108700,13,13,13,13
1,expectimax_d3,rule,A,43,24,18.221288700,0.034442000,12,11,12,11
2,expectimax_d3,rule,A,41,26,20.153345800,0.168614800,13,12,13,12
