game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b
0,mcts,expectimax,A,4,3,0.389436500,2.519218900,5,4
1,mcts,expectimax,draw,0,0,0.025341300,0.142673500,1,1
2,mcts,expectimax,draw,0,0,0.257340200,1.089289000,5,4
