game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,random,A,47,4,0.074088800,0.000062400,25,25,25,25
1,rule,random,A,46,5,0.069462700,0.000049700,25,25,25,25
2,rule,random,A,43,3,0.090247800,0.000079500,25,25,25,25
