game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,random,expectimax_d3,B,3,37,0.000066500,20.312771400,25,25,25,25
1,random,expectimax_d3,B,3,34,0.000071100,19.149222400,25,25,25,25
2,random,expectimax_d3,B,8,21,0.000080200,15.066346600,24,24,25,25
