game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,greedy,expectimax_d2,B,21,23,0.296915800,3.244327000,25,25,25,25
1,greedy,expectimax_d2,A,24,13,0.194789700,2.703031500,25,25,25,25
2,greedy,expectimax_d2,B,14,27,0.243057200,2.654614700,25,25,25,25
