game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,random,A,33,10,5.218996400,0.000084800,25,25,25,25
1,mcts,random,A,31,2,3.850768400,0.000070100,25,25,25,25
2,mcts,random,A,37,6,4.471971800,0.000073500,25,25,25,25
