game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,expectimax_d2,A,28,18,4.027340600,2.123836300,24,24,25,25
1,mcts,expectimax_d2,A,35,13,3.854683800,2.640586400,25,25,25,25
2,mcts,expectimax_d2,A,31,18,3.842123600,2.188290000,25,25,25,25
