game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,expectimax,B,36,41,6.369994900,18.204668600,20,20,20,20
1,mcts,expectimax,B,18,40,4.551495200,15.980540800,14,14,15,15
2,mcts,expectimax,B,39,40,6.940897100,23.028639800,23,23,23,23
