game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,expectimax,rule,B,29,40,24.597296300,0.577352900,18,18,18,18
1,expectimax,rule,B,17,41,14.693458400,0.404624300,15,15,15,15
2,expectimax,rule,A,41,27,20.704504200,0.396713800,20,19,20,19
