game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,rule,expectimax,A,40,36,0.597665500,29.971630700,25,24,25,24
1,rule,expectimax,B,28,41,0.600840400,23.580224100,18,18,18,18
2,rule,expectimax,B,34,41,0.456677400,24.073301200,18,18,18,18
