game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,rule,A,42,39,6.049789400,0.390209300,21,20,21,20
1,mcts,rule,B,28,42,4.913101100,0.251654100,17,17,17,17
2,mcts,rule,B,23,41,5.619374000,0.319919000,18,18,18,18
