game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,greedy,random,A,10,0,0.026523200,0.000013700,5,4,5,4
1,greedy,random,A,12,0,0.014191000,0.000010600,5,4,5,4
2,greedy,random,A,10,0,0.116826600,0.000017800,7,6,7,6
