turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move1,capture,mobilize,-1,None,-1,-1,-1,-1
1,1,0,0,mobilize,capture,mobilize,0,mobilize,4-0,4-1,-1,-1
2,0,0,0,mobilize,capture,move1,2,move1,3-6,3-5,4-6,5-6
3,1,0,0,swap,capture,move1,0,swap,2-0,1-0,4-1,4-2
4,0,0,0,swap,capture,move1,2,move1,5-6,4-6,-1,-1
5,1,0,0,swap,capture,move1,2,move1,1-0,0-0,-1,-1
6,0,0,0,swap,capture,mobilize,2,mobilize,2-6,1-6,-1,-1
7,1,0,0,swap,capture,mobilize,2,mobilize,3-0,3-1,4-2,4-1
8,0,0,0,swap,capture,capture,2,capture,3-5,3-4,4-6,3-6
9,1,0,0,capture,capture,capture,0,capture,3-1,3-4,-1,-1
10,0,0,3,move2,capture,capture,0,move2,3-1,4-1,-1,-1
11,1,3,3,mobilize,capture,capture,0,mobilize,3-4,3-3,-1,-1
12,0,3,3,move2,capture,capture,0,move2,3-1,4-1,3-6,2-6
13,1,6,3,move2,capture,capture,0,move2,0-0,0-2,-1,-1
14,0,6,3,capture,capture,capture,0,capture,1-6,2-5,-1,-1
15,1,6,3,capture,capture,capture,-1,None,-1,-1,-1,-1
16,0,6,3,swap,move1,move2,-1,None,-1,-1,-1,-1
17,1,9,3,swap,move2,move2,1,move2,0-2,1-2,-1,-1
18,0,9,6,capture,move2,move2,0,capture,2-5,3-3,-1,-1
19,1,9,6,capture,move1,move2,1,move1,1-2,1-1,-1,-1
20,0,9,9,capture,move1,move2,2,move2,2-6,1-5,-1,-1
21,1,9,9,capture,move1,swap,2,swap,2-5,1-6,-1,-1
22,0,9,15,move1,move1,swap,0,move1,1-5,1-6,-1,-1
