game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,random,rule,B,7,42,0.000081900,0.157387100,27,27,28,28
1,random,rule,B,2,41,0.000058600,0.110537700,19,19,19,19
2,random,rule,B,8,40,0.000079899,0.151944200,23,23,23,23
