game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b
0,mcts,expectimax_d2,B,33,41,8.643487300,6.126276800,36,36,36,36
1,mcts,expectimax_d2,A,41,6,5.563411200,4.150757800,24,23,24,23
2,mcts,expectimax_d2,A,40,20,6.736065501,4.504723700,29,28,29,28
